INTLDES,NORAD_CAT_ID,OBJECT_TYPE,SATNAME,COUNTRY,LAUNCH,SITE,DECAY,PERIOD,INCLINATION,APOGEE,PERIGEE,COMMENT,COMMENTCODE,RCSVALUE,RCS_SIZE,FILE,LAUNCH_YEAR,LAUNCH_NUM,LAUNCH_PIECE,CURRENT,OBJECT_NAME,OBJECT_ID,OBJECT_NUMBER
"2015-068A","41036","PAYLOAD","TELSTAR 12V","CA","2015-11-24","TNSTA","","1436.08","0.02","35794","35778","","","0","LARGE","7289","2015","68","A","Y","TELSTAR 12V","2015-068A","41036"
"2015-073A","41103","PAYLOAD","CHINASAT 1C","PRC","2015-12-09","XSC","","1436.10","1.49","35797","35776","","","0","LARGE","7289","2015","73","A","Y","CHINASAT 1C","2015-073A","41103"
"2015-074A","41105","PAYLOAD","ELEKTRO-L 2","CIS","2015-12-11","TTMTR","","1436.11","1.07","35798","35775","","","0","SMALL","7287","2015","74","A","Y","ELEKTRO-L 2","2015-074A","41105"
"2015-075A","41121","PAYLOAD","COSMOS 2513","CIS","2015-12-13","TTMTR","","1436.09","0.05","35802","35771","","","0","LARGE","7289","2015","75","A","Y","COSMOS 2513","2015-075A","41121"
"2015-075J","41548","DEBRIS","BREEZE-M DEB","CIS","2015-12-13","TTMTR","","1409.07","3.67","36805","33707","","","0","SMALL","7289","2015","75","J","Y","BREEZE-M DEB","2015-075J","41548"
"2015-082A","41191","PAYLOAD","EXPRESS AMU1","CIS","2015-12-24","TTMTR","","1436.08","0.01","35797","35775","","","0","LARGE","7289","2015","82","A","Y","EXPRESS AMU1","2015-082A","41191"
"2015-083A","41194","PAYLOAD","GAOFEN 4","PRC","2015-12-28","XSC","","1436.09","0.07","35809","35764","","","0","LARGE","7289","2015","83","A","Y","GAOFEN 4","2015-083A","41194"
"2016-001A","41238","PAYLOAD","BELINTERSAT 1","BELA","2016-01-15","XSC","","1436.07","0.07","35793","35780","","","0","LARGE","7289","2016","1","A","Y","BELINTERSAT 1","2016-001A","41238"
"2016-003A","41241","PAYLOAD","IRNSS-1E","IND","2016-01-20","SRI","","1436.14","29.10","35867","35708","","","0","LARGE","7288","2016","3","A","Y","IRNSS-1E","2016-003A","41241"
"2016-004A","41308","PAYLOAD","INTELSAT 29E","ITSO","2016-01-27","FRGUI","","1430.97","0.91","35753","35619","","","0","LARGE","7287","2016","4","A","Y","INTELSAT 29E","2016-004A","41308"
"2016-004D","45488","DEBRIS","INTELSAT 29E DEB","ITSO","2016-01-27","FRGUI","","1430.84","0.94","36083","35284","","","0","","7289","2016","4","D","Y","INTELSAT 29E DEB","2016-004D","45488"
"2016-005A","41310","PAYLOAD","EUTE 9B","EUTE","2016-01-29","TTMTR","","1436.11","0.09","35804","35770","","","0","LARGE","7287","2016","5","A","Y","EUTE 9B","2016-005A","41310"
"2016-013A","41380","PAYLOAD","SES 9","SES","2016-03-04","AFETR","","1436.11","0.02","35795","35779","","","0","LARGE","7289","2016","13","A","Y","SES 9","2016-013A","41380"
"2016-014A","41382","PAYLOAD","EUTE 65W","EUTE","2016-03-09","FRGUI","","1436.10","0.06","35794","35779","","","0","LARGE","7288","2016","14","A","Y","EUTE 65W","2016-014A","41382"
"2016-015A","41384","PAYLOAD","IRNSS 1F","IND","2016-03-10","SRI","","1436.06","2.24","35886","35685","","","0","SMALL","7289","2016","15","A","Y","IRNSS 1F","2016-015A","41384"
"2016-021A","41434","PAYLOAD","BEIDOU IGSO-6","PRC","2016-03-29","XSC","","1436.12","56.97","35948","35626","","","0","LARGE","7288","2016","21","A","Y","BEIDOU IGSO-6","2016-021A","41434"
"2016-027A","41469","PAYLOAD","IRNSS 1G","IND","2016-04-28","SRI","","1436.12","2.26","35814","35760","","","0","LARGE","7289","2016","27","A","Y","IRNSS 1G","2016-027A","41469"
"2016-028A","41471","PAYLOAD","JCSAT 2B","JPN","2016-05-06","AFETR","","1436.11","0.02","35794","35780","","","0","LARGE","7289","2016","28","A","Y","JCSAT 2B","2016-028A","41471"
"2016-031A","41552","PAYLOAD","THAICOM 8","THAI","2016-05-27","AFETR","","1436.08","0.06","35811","35762","","","0","LARGE","7286","2016","31","A","Y","THAICOM 8","2016-031A","41552"
"2016-035A","41581","PAYLOAD","INTELSAT 31","ITSO","2016-06-09","TTMTR","","1436.09","0.01","35798","35775","","","0","LARGE","7289","2016","35","A","Y","INTELSAT 31","2016-035A","41581"
"2016-036A","41584","PAYLOAD","USA 268","US","2016-06-11","AFETR","","1436.13","6.71","36023","35552","","","0","","7281","2016","36","A","Y","USA 268","2016-036A","41584"
"2016-037A","41586","PAYLOAD","BD-2-G7","PRC","2016-06-12","XSC","","1436.07","1.40","35823","35749","","","0","LARGE","7289","2016","37","A","Y","BD-2-G7","2016-037A","41586"
"2016-038A","41588","PAYLOAD","ABS 2A","BERM","2016-06-15","AFETR","","1436.13","0.01","35797","35778","","","0","LARGE","7289","2016","38","A","Y","ABS 2A","2016-038A","41588"
"2016-038B","41589","PAYLOAD","EUTE 117W B","EUTE","2016-06-15","AFETR","","1436.12","0.01","35788","35786","","","0","LARGE","7289","2016","38","B","Y","EUTE 117W B","2016-038B","41589"
"2016-039A","41591","PAYLOAD","BRISAT","INDO","2016-06-18","FRGUI","","1436.09","0.02","35795","35778","","","0","LARGE","7286","2016","39","A","Y","BRISAT","2016-039A","41591"
"2016-039B","41592","PAYLOAD","ECHOSTAR 18","US","2016-06-18","FRGUI","","1436.15","0.02","35793","35782","","","0","LARGE","7288","2016","39","B","Y","ECHOSTAR 18","2016-039B","41592"
"2016-041A","41622","PAYLOAD","MUOS 5","US","2016-06-24","AFETR","","1436.10","7.36","36626","34947","","","0","LARGE","7289","2016","41","A","Y","MUOS 5","2016-041A","41622"
"2016-047A","41724","PAYLOAD","USA 269","US","2016-07-28","AFETR","","1436.09","3.31","35788","35785","","","0","","7274","2016","47","A","Y","USA 269","2016-047A","41724"
"2016-048A","41725","PAYLOAD","TIANTONG-1 1","PRC","2016-08-05","XSC","","1436.10","3.06","35810","35763","","","0","LARGE","7289","2016","48","A","Y","TIANTONG-1 1","2016-048A","41725"
"2016-050A","41729","PAYLOAD","JCSAT 16","JPN","2016-08-14","AFETR","","1436.12","0.05","35798","35776","","","0","LARGE","7289","2016","50","A","Y","JCSAT 16","2016-050A","41729"
"2016-052A","41744","PAYLOAD","USA 270","US","2016-08-19","AFETR","","1438.73","0.29","35842","35834","","","0","","7288","2016","52","A","Y","USA 270","2016-052A","41744"
"2016-052B","41745","PAYLOAD","USA 271","US","2016-08-19","AFETR","","1435.68","0.05","35798","35759","","","0","","7281","2016","52","B","Y","USA 271","2016-052B","41745"
"2016-052C","41746","ROCKET BODY","DELTA 4 R/B","US","2016-08-19","AFETR","","1454.62","3.48","36189","36108","","","0","","7289","2016","52","C","Y","DELTA 4 R/B","2016-052C","41746"
"2016-053A","41747","PAYLOAD","INTELSAT 36","ITSO","2016-08-24","FRGUI","","1436.11","0.01","35792","35781","","","0","LARGE","7289","2016","53","A","Y","INTELSAT 36","2016-053A","41747"
"2016-053B","41748","PAYLOAD","INTELSAT 33E","ITSO","2016-08-24","FRGUI","","1436.10","0.04","35794","35779","","","0","LARGE","7288","2016","53","B","Y","INTELSAT 33E","2016-053B","41748"
"2016-054A","41752","PAYLOAD","INSAT 3DR","IND","2016-09-08","SRI","","1436.10","0.15","35835","35738","","","0","LARGE","7289","2016","54","A","Y","INSAT 3DR","2016-054A","41752"
"2016-060A","41793","PAYLOAD","GSAT 18","IND","2016-10-05","FRGUI","","1436.11","0.08","35792","35781","","","0","SMALL","7288","2016","60","A","Y","GSAT 18","2016-060A","41793"
"2016-060B","41794","PAYLOAD","SKY MUSTER 2","AUS","2016-10-05","FRGUI","","1436.09","0.01","35792","35781","","","0","LARGE","7289","2016","60","B","Y","SKY MUSTER 2","2016-060B","41794"
"2016-064A","41836","PAYLOAD","HIMAWARI 9","JPN","2016-11-02","TNSTA","","1436.10","0.04","35789","35784","","","0","LARGE","7289","2016","64","A","Y","HIMAWARI 9","2016-064A","41836"
"2016-065A","41838","PAYLOAD","SJ-17","PRC","2016-11-03","WSC","","1435.91","0.12","35792","35774","","","0","LARGE","7289","2016","65","A","Y","SJ-17","2016-065A","41838"
"2016-071A","41866","PAYLOAD","GOES 16","US","2016-11-19","AFETR","","1436.09","0.02","35790","35783","","","0","LARGE","7289","2016","71","A","Y","GOES 16","2016-071A","41866"
"2016-072A","41869","PAYLOAD","TIANLIAN 1-04","PRC","2016-11-22","XSC","","1436.09","0.35","35859","35714","","","0","LARGE","7286","2016","72","A","Y","TIANLIAN 1-04","2016-072A","41869"
"2016-075A","41879","PAYLOAD","WGS 8 (USA 272)","US","2016-12-07","AFETR","","1436.09","0.01","35788","35785","","","0","LARGE","7289","2016","75","A","Y","WGS 8 (USA 272)","2016-075A","41879"
"2016-077A","41882","PAYLOAD","FENGYUN 4A","PRC","2016-12-10","XSC","","1436.05","0.18","35811","35761","","","0","LARGE","7289","2016","77","A","Y","FENGYUN 4A","2016-077A","41882"
"2016-079A","41893","PAYLOAD","ECHOSTAR 19","US","2016-12-18","AFETR","","1436.11","0.02","35792","35782","","","0","LARGE","7289","2016","79","A","Y","ECHOSTAR 19","2016-079A","41893"
"2016-082A","41903","PAYLOAD","JCSAT 15","JPN","2016-12-21","FRGUI","","1436.11","0.01","35792","35782","","","0","LARGE","7289","2016","82","A","Y","JCSAT 15","2016-082A","41903"
"2016-082B","41904","PAYLOAD","STARONE D1","BRAZ","2016-12-21","FRGUI","","1436.07","0.01","35797","35775","","","0","SMALL","7289","2016","82","B","Y","STARONE D1","2016-082B","41904"
"2017-001A","41911","PAYLOAD","TJS-2","PRC","2017-01-05","XSC","","1436.06","0.02","35817","35754","","","0","LARGE","7289","2017","1","A","Y","TJS-2","2017-001A","41911"
"2017-004A","41937","PAYLOAD","SBIRS GEO 4 (USA 273)","US","2017-01-21","AFETR","","1436.08","3.90","35794","35779","","","0","LARGE","7288","2017","4","A","Y","SBIRS GEO 4 (USA 273)","2017-004A","41937"
"2017-006A","41942","PAYLOAD","HISPASAT 36W-1","SPN","2017-01-28","FRGUI","","1436.09","0.02","35791","35782","","","0","LARGE","7289","2017","6","A","Y","HISPASAT 36W-1","2017-006A","41942"
"2017-007A","41944","PAYLOAD","TELKOM 3S","INDO","2017-02-14","FRGUI","","1436.08","0.02","35796","35776","","","0","LARGE","7289","2017","7","A","Y","TELKOM 3S","2017-007A","41944"
"2017-007B","41945","PAYLOAD","INTELSAT 32E","ITSO","2017-02-14","FRGUI","","1436.13","0.01","35789","35785","","","0","LARGE","7289","2017","7","B","Y","INTELSAT 32E","2017-007B","41945"
"2017-014A","42070","PAYLOAD","ECHOSTAR 23","US","2017-03-16","AFETR","","1436.14","0.02","35796","35779","","","0","LARGE","7289","2017","14","A","Y","ECHOSTAR 23","2017-014A","42070"
"2017-016A","42075","PAYLOAD","WGS 9 (USA 275)","US","2017-03-19","AFETR","","1436.12","0.02","35788","35786","","","0","LARGE","7288","2017","16","A","Y","WGS 9 (USA 275)","2017-016A","42075"
"2017-017A","42432","PAYLOAD","SES 10","SES","2017-03-30","AFETR","","1436.14","0.01","35798","35777","","","0","LARGE","7289","2017","17","A","Y","SES 10","2017-017A","42432"
"2017-018A","42662","PAYLOAD","CHINASAT 16","PRC","2017-04-12","XSC","","1436.05","0.07","35803","35768","","","0","LARGE","7289","2017","18","A","Y","CHINASAT 16","2017-018A","42662"
"2017-023A","42691","PAYLOAD","KOREASAT 7","SKOR","2017-05-04","FRGUI","","1436.09","0.02","35793","35780","","","0","LARGE","7289","2017","23","A","Y","KOREASAT 7","2017-023A","42691"
"2017-023B","42692","PAYLOAD","SGDC","BRAZ","2017-05-04","FRGUI","","1436.10","0.06","35799","35774","","","0","LARGE","7288","2017","23","B","Y","SGDC","2017-023B","42692"
"2017-024A","42695","PAYLOAD","GSAT 9","IND","2017-05-05","SRI","","1436.10","0.11","35796","35777","","","0","LARGE","7289","2017","24","A","Y","GSAT 9","2017-024A","42695"
"2017-025A","42698","PAYLOAD","INMARSAT 5-F4","IM","2017-05-15","AFETR","","1436.11","0.02","35789","35785","","","0","LARGE","7289","2017","25","A","Y","INMARSAT 5-F4","2017-025A","42698"
"2017-026A","42709","PAYLOAD","SES 15","SES","2017-05-18","FRGUI","","1436.11","0.00","35789","35785","","","0","LARGE","7289","2017","26","A","Y","SES 15","2017-026A","42709"
"2017-028A","42738","PAYLOAD","QZS-2","JPN","2017-06-01","TNSTA","","1436.33","43.07","38923","32659","","","0","SMALL","7289","2017","28","A","Y","QZS-2","2017-028A","42738"
"2017-029A","42740","PAYLOAD","VIASAT 2","US","2017-06-01","FRGUI","","1436.09","0.02","35787","35786","","","0","LARGE","7288","2017","29","A","Y","VIASAT 2","2017-029A","42740"
"2017-029B","42741","PAYLOAD","EUTE 172B","EUTE","2017-06-01","FRGUI","","1436.10","0.01","35788","35785","","","0","LARGE","7289","2017","29","B","Y","EUTE 172B","2017-029B","42741"
"2017-031A","42747","PAYLOAD","GSAT 19","IND","2017-06-05","SRI","","1436.08","0.08","35811","35762","","","0","LARGE","7289","2017","31","A","Y","GSAT 19","2017-031A","42747"
"2017-032A","42749","PAYLOAD","ECHOSTAR 21","US","2017-06-08","TTMTR","","1436.07","5.61","35795","35777","","","0","SMALL","7288","2017","32","A","Y","ECHOSTAR 21","2017-032A","42749"
"2017-035A","42763","PAYLOAD","CHINASAT 9A","PRC","2017-06-18","XSC","","1436.10","0.01","35806","35768","","","0","LARGE","7289","2017","35","A","Y","CHINASAT 9A","2017-035A","42763"
"2017-038A","42801","PAYLOAD","BULGARIASAT-1","BGR","2017-06-23","AFETR","","1436.11","0.01","35798","35775","","","0","LARGE","7289","2017","38","A","Y","BULGARIASAT-1","2017-038A","42801"
"2017-040A","42814","PAYLOAD","HELLAS-SAT 3","ESA","2017-06-28","FRGUI","","1436.12","0.07","35808","35766","","","0","LARGE","7289","2017","40","A","Y","HELLAS-SAT 3","2017-040A","42814"
"2017-040B","42815","PAYLOAD","GSAT 17","IND","2017-06-28","FRGUI","","1436.10","0.07","35798","35775","","","0","LARGE","7288","2017","40","B","Y","GSAT 17","2017-040B","42815"
"2017-041A","42818","PAYLOAD","INTELSAT 35E","ITSO","2017-07-05","AFETR","","1436.11","0.02","35796","35777","","","0","LARGE","7289","2017","41","A","Y","INTELSAT 35E","2017-041A","42818"
"2017-046A","42907","PAYLOAD","COSMOS 2520","CIS","2017-08-16","TTMTR","","1436.10","0.02","35788","35785","","","0","SMALL","7289","2017","46","A","Y","COSMOS 2520","2017-046A","42907"
"2017-047A","42915","PAYLOAD","TDRS 13","US","2017-08-18","AFETR","","1436.08","5.66","35858","35714","","","0","LARGE","7285","2017","47","A","Y","TDRS 13","2017-047A","42915"
"2017-048A","42917","PAYLOAD","QZS-3","JPN","2017-08-19","TNSTA","","1436.03","0.05","35792","35779","","","0","LARGE","7289","2017","48","A","Y","QZS-3","2017-048A","42917"
"2017-053A","42934","PAYLOAD","AMAZONAS 5","SPN","2017-09-11","TTMTR","","1436.11","0.03","35805","35769","","","0","LARGE","7289","2017","53","A","Y","AMAZONAS 5","2017-053A","42934"
"2017-057A","42942","PAYLOAD","ASIASAT 9","AC","2017-09-28","TTMTR","","1436.09","0.02","35795","35778","","","0","LARGE","7289","2017","57","A","Y","ASIASAT 9","2017-057A","42942"
"2017-059A","42950","PAYLOAD","INTELSAT 37E","ITSO","2017-09-29","FRGUI","","1436.12","0.02","35797","35777","","","0","LARGE","7289","2017","59","A","Y","INTELSAT 37E","2017-059A","42950"
"2017-059B","42951","PAYLOAD","BSAT-4A","JPN","2017-09-29","FRGUI","","1436.10","0.08","35806","35768","","","0","LARGE","7288","2017","59","B","Y","BSAT-4A","2017-059B","42951"
"2017-062A","42965","PAYLOAD","QZS-4","JPN","2017-10-09","TNSTA","","1436.10","40.81","38939","32635","","","0","LARGE","7289","2017","62","A","Y","QZS-4","2017-062A","42965"
"2017-063A","42967","PAYLOAD","ECHOSTAR 105/SES 11","SES","2017-10-11","AFETR","","1436.10","0.01","35796","35777","","","0","LARGE","7288","2017","63","A","Y","ECHOSTAR 105/SES 11","2017-063A","42967"
"2017-066A","42949","PAYLOAD","USA 279","US","2017-10-15","AFETR","","1436.15","3.67","35799","35776","","","0","","7281","2017","66","A","Y","USA 279","2017-066A","42949"
"2017-067A","42984","PAYLOAD","KOREASAT 5A","SKOR","2017-10-30","AFETR","","1436.08","0.04","35791","35782","","","0","LARGE","7289","2017","67","A","Y","KOREASAT 5A","2017-067A","42984"
"2017-078A","43039","PAYLOAD","ALCOMSAT 1","ALG","2017-12-10","XSC","","1436.10","0.07","35800","35774","","","0","LARGE","7289","2017","78","A","Y","ALCOMSAT 1","2017-078A","43039"
"2017-086A","43087","PAYLOAD","ANGOSAT 1","AGO","2017-12-26","TTMTR","","1448.98","1.98","36094","35983","","","0","LARGE","7289","2017","86","A","Y","ANGOSAT 1","2017-086A","43087"
"2017-086B","43088","ROCKET BODY","FREGAT R/B","CIS","2017-12-26","TTMTR","","1463.58","1.93","36868","35778","","","0","","7285","2017","86","B","Y","FREGAT R/B","2017-086B","43088"
"2018-009A","43162","PAYLOAD","SBIRS GEO 3 (USA 282)","US","2018-01-20","AFETR","","1436.09","5.06","35794","35779","","","0","LARGE","7286","2018","9","A","Y","SBIRS GEO 3 (USA 282)","2018-009A","43162"
"2018-012A","43174","PAYLOAD","AL YAH 3","UAE","2018-01-25","FRGUI","","1436.07","0.01","35793","35779","","","0","LARGE","7289","2018","12","A","Y","AL YAH 3","2018-012A","43174"
"2018-012B","43175","PAYLOAD","SES 14","SES","2018-01-25","FRGUI","","1436.10","0.02","35789","35784","","","0","LARGE","7289","2018","12","B","Y","SES 14","2018-012B","43175"
"2018-022A","43226","PAYLOAD","GOES 17","US","2018-03-01","AFETR","","1436.07","0.02","35788","35784","","","0","LARGE","7289","2018","22","A","Y","GOES 17","2018-022A","43226"
"2018-023A","43228","PAYLOAD","HISPASAT 30W-6","SPN","2018-03-06","AFETR","","1436.08","0.06","35811","35762","","","0","LARGE","7288","2018","23","A","Y","HISPASAT 30W-6","2018-023A","43228"
"2018-033A","43271","PAYLOAD","SUPERBIRD 8","JPN","2018-04-05","FRGUI","","1436.10","0.01","35792","35781","","","0","LARGE","7286","2018","33","A","Y","SUPERBIRD 8","2018-033A","43271"
"2018-033B","43272","PAYLOAD","HYLAS 4","UK","2018-04-05","FRGUI","","1436.09","0.06","35795","35778","","","0","LARGE","7289","2018","33","B","Y","HYLAS 4","2018-033B","43272"
"2018-035A","43286","PAYLOAD","IRNSS 1I","IND","2018-04-11","SRI","","1436.06","29.05","35873","35699","","","0","LARGE","7288","2018","35","A","Y","IRNSS 1I","2018-035A","43286"
"2018-036A","43339","PAYLOAD","USA 283","US","2018-04-14","AFETR","","1436.10","0.01","35790","35783","","","0","","7281","2018","36","A","Y","USA 283","2018-036A","43339"
"2018-036B","43340","PAYLOAD","USA 284","US","2018-04-14","AFETR","","1451.53","1.21","36091","36085","","","0","","7132","2018","36","B","Y","USA 284","2018-036B","43340"
"2018-036D","43342","DEBRIS","ATLAS CENTAUR DEB","US","2018-04-14","AFETR","","1407.30","1.66","35285","35157","","","0","","7289","2018","36","D","Y","ATLAS CENTAUR DEB","2018-036D","43342"
"2018-036E","43445","PAYLOAD","USA 285","US","2018-04-14","AFETR","","1410.21","1.67","35307","35249","","","0","","7289","2018","36","E","Y","USA 285","2018-036E","43445"
"2018-036F","43446","PAYLOAD","USA 286","US","2018-04-14","AFETR","","1410.11","1.67","35305","35248","","","0","","7286","2018","36","F","Y","USA 286","2018-036F","43446"
"2018-036G","43465","PAYLOAD","USA 287","US","2018-04-14","AFETR","","1451.50","1.01","36099","36076","","","0","","7054","2018","36","G","Y","USA 287","2018-036G","43465"
"2018-037A","43432","PAYLOAD","COSMOS 2526","CIS","2018-04-18","TTMTR","","1436.10","0.02","35788","35786","","","0","LARGE","7289","2018","37","A","Y","COSMOS 2526","2018-037A","43432"
"2018-041A","43450","PAYLOAD","APSTAR 6C","PRC","2018-05-03","XSC","","1436.11","0.07","35799","35775","","","0","LARGE","7289","2018","41","A","Y","APSTAR 6C","2018-041A","43450"
"2018-044A","43463","PAYLOAD","BANGABANDHUSAT-1","BGD","2018-05-11","AFETR","","1436.08","0.01","35797","35775","","","0","LARGE","7289","2018","44","A","Y","BANGABANDHUSAT-1","2018-044A","43463"
"2018-049A","43488","PAYLOAD","SES 12","SES","2018-06-04","AFETR","","1436.12","0.02","35793","35781","","","0","LARGE","7289","2018","49","A","Y","SES 12","2018-049A","43488"
"2018-050A","43491","PAYLOAD","FENGYUN 2H","PRC","2018-06-05","XSC","","1436.03","0.78","35797","35774","","","0","LARGE","7289","2018","50","A","Y","FENGYUN 2H","2018-050A","43491"
"2018-050C","43497","ROCKET BODY","FENGYUN 2H AKM","PRC","2018-06-05","XSC","","1438.81","0.84","36203","35477","","","0","","7287","2018","50","C","Y","FENGYUN 2H AKM","2018-050C","43497"
"2018-050D","43645","DEBRIS","FENGYUN 2H DEB","PRC","2018-06-05","XSC","","1435.41","0.79","35942","35604","","","0","","7288","2018","50","D","Y","FENGYUN 2H DEB","2018-050D","43645"
"2018-057A","43539","PAYLOAD","BEIDOU IGSO-7","PRC","2018-07-09","XSC","","1435.92","55.04","35905","35662","","","0","LARGE","7289","2018","57","A","Y","BEIDOU IGSO-7","2018-057A","43539"
"2018-059A","43562","PAYLOAD","TELSTAR 19V","CA","2018-07-22","AFETR","","1436.11","0.01","35789","35784","","","0","LARGE","7289","2018","59","A","Y","TELSTAR 19V","2018-059A","43562"
"2018-064A","43587","PAYLOAD","TELKOM-4","INDO","2018-08-07","AFETR","","1436.08","0.02","35791","35782","","","0","LARGE","7288","2018","64","A","Y","TELKOM-4","2018-064A","43587"
"2018-069A","43611","PAYLOAD","TELSTAR 18V","CA","2018-09-10","AFETR","","1436.13","0.01","35795","35780","","","0","LARGE","7288","2018","69","A","Y","TELSTAR 18V","2018-069A","43611"
